_id,Operating Name,Category,Issued,Licence Address Line 1,city_std,latitude,longitude
228,GENUINE LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2009-09-30,22 NANTUCKET DR,RICHMOND HILL,,
229,KING TOURS & LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2012-09-10,584 FOUR WINDS WAY,MISSISSAUGA,,
230,YORKVILLE LIMOUSINE,LIMOUSINE SERVICE COMPANY,2007-12-06,"2155 LEANNE BLVD, #109",MISSISSAUGA,,
231,ASPIRE LIMO,LIMOUSINE SERVICE COMPANY,2011-06-23,359 WOODDUCK LANE,,,
232,QUICK TIME TAXI SERVICES,LIMOUSINE SERVICE COMPANY,2014-04-25,91 SOUTHLAKE BLVD,,,
233,CANADA LIMOUSINE INC,LIMOUSINE SERVICE COMPANY,2008-09-08,"1370 DON MILLS RD, #300",TORONTO,,
234,EXCLUSIVE LIVERY SERVICES,LIMOUSINE SERVICE COMPANY,2005-12-13,2525 CHISHOLM AVE,MISSISSAUGA,,
235,LIMO AND LIMO,LIMOUSINE SERVICE COMPANY,2014-02-25,41 BELLEVILLE DR,,,
236,CROWN WAYS LIMOUSINE,LIMOUSINE SERVICE COMPANY,2013-08-12,11 BASHIR ST,,,
237,GTA LIMO RENTAL,LIMOUSINE SERVICE COMPANY,2014-04-14,"6965 DAVAND DR, #7",MISSISSAUGA,,
238,MANHATTAN LIVERY SERVICE,LIMOUSINE SERVICE COMPANY,2006-01-16,"2131 WILLIAMS PKY, #20",,,
239,MARKVILLE LIVERY,LIMOUSINE SERVICE COMPANY,2012-01-27,4369 SPINNINGDALE CRT,MISSISSAUGA,,
240,BEST LANE,LIMOUSINE SERVICE COMPANY,2007-03-27,15 TULLIS DR,TORONTO,,
241,LIMOUSINE GROUP,LIMOUSINE SERVICE COMPANY,2014-03-25,"320 HANLAN RD, #19",,,
242,PERSONELLE LIMOUSINE,LIMOUSINE SERVICE COMPANY,2010-04-15,476 EVANS AVE,TORONTO,43.6135254169584,-79.5363520960038
243,UNIQUE LIMOUSINES,LIMOUSINE SERVICE COMPANY,2014-02-03,139 WHITWELL DR,,,
244,TORONTO EXECUTIVE LIMOUSINE INC,LIMOUSINE SERVICE COMPANY,2015-05-06,"115 HILLCREST AVE, #2210",MISSISSAUGA,,
245,AA LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2006-05-26,7289 SIGSBEE DR,MISSISSAUGA,,
246,A AIRPORT TAXI SERVICE,LIMOUSINE SERVICE COMPANY,2015-09-03,2163 LAWRENCE AVE E,TORONTO,,
247,2439543 ONTARIO LTD,LIMOUSINE SERVICE COMPANY,2014-11-18,77 TAHIR ST,,,
248,FLIGHT TIME LIMOUSINE,LIMOUSINE SERVICE COMPANY,2012-11-29,10 COPPERMILL DR,TORONTO,,
249,PRIME LINE TOURS INC,LIMOUSINE SERVICE COMPANY,2010-01-14,"17 LANBROOKE AVE, BSMT",TORONTO,,
250,TORONTO AIRPORT LIMO TAXI,LIMOUSINE SERVICE COMPANY,2014-12-08,5642 ANNABELLE AVE,MISSISSAUGA,,
251,AAA EXECUTIVE LIMOUSINE & LIVERY SERVICE,LIMOUSINE SERVICE COMPANY,2012-12-21,10699 PINE VALLEY DR RR2,,,
252,AIR ROYAL LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2014-01-31,"31 MELANIE DR, #11",,,
253,EXCELLENCE LIMO SERVICES,LIMOUSINE SERVICE COMPANY,2016-02-10,"35 HAYS BLVD, #15",,,
254,HUMMER LIMO SERVICES,LIMOUSINE SERVICE COMPANY,2016-04-05,4 ASPREY CRT,,,
255,CLEMENTS LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2006-04-27,"45 CHAUNCEY AVE, REAR",TORONTO,,
256,AIRCAR TORONTO PEARSON LIMOUSINE,LIMOUSINE SERVICE COMPANY,2016-08-24,39 GRANDVIEW AVE,,,
257,CHESSINGTON TRANSPORTATION CONSULTANTS,LIMOUSINE SERVICE COMPANY,2005-09-29,"48 GALAXY BLVD, #404",TORONTO,,
258,RIVERDALE LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2014-09-05,23 CLEARFIELD DR,,,
259,TORONTO LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2011-12-01,5 PARAGON RD,TORONTO,43.69023991180622,-79.54471786971142
260,ROSE LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2013-10-29,20 STANLEY CRABERRY DR,,,
261,ICE LIMOUSINE INC,LIMOUSINE SERVICE COMPANY,2008-02-07,590 SOUTH CANAL BANK RD,,,
262,TAXI AND LIMO GROUP,LIMOUSINE SERVICE COMPANY,2015-12-08,639 ROSELAIRE TRAIL,MISSISSAUGA,,
263,PATEK LIMOUSINES,LIMOUSINE SERVICE COMPANY,2013-12-17,"1940 ELLESMERE RD, #18",TORONTO,,
264,PEARSON LIVERY,LIMOUSINE SERVICE COMPANY,2016-01-11,10699 PINE VALLEY DR RR2,,,
265,LIMOUSINE SERVICE 2,LIMOUSINE SERVICE COMPANY,2016-01-12,92 VINE CLIFF BLVD,MARKHAM,,
266,TORONTO LIMOUSINES,LIMOUSINE SERVICE COMPANY,2015-03-31,3143 EGLINTON AVE E,TORONTO,,
267,KING TOURS & LIMOUSINE SERVICE INC,LIMOUSINE SERVICE COMPANY,2014-04-23,"296 JARVIS ST, #7",TORONTO,,
268,KING TRANSPORTATION SERVICES,LIMOUSINE SERVICE COMPANY,2014-04-29,570 TRAFFORD CRES,,,
269,BEST TORONTO TOURS & LIMOUSINES INC,LIMOUSINE SERVICE COMPANY,2007-05-11,"5925 AIRPORT RD, #200",MISSISSAUGA,,
270,GRAYSTONE LIMOUSINE SERVICE LTD,LIMOUSINE SERVICE COMPANY,2006-07-28,25 CROSSOVERS ST,TORONTO,,
271,RICHMOND LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2013-07-08,"215 FORT YORK BLVD, #2812",TORONTO,,
272,ROYAL LIMOUSINE SERVICES INC,LIMOUSINE SERVICE COMPANY,2006-01-03,"620 WILSON AVE, #100",TORONTO,,
273,SYED LIMOUSINE,LIMOUSINE SERVICE COMPANY,2012-08-17,5 AMBER CRES,TORONTO,43.71966606805335,-79.4833093818185
274,SUPER STEALTH INC,LIMOUSINE SERVICE COMPANY,2013-10-10,96 TIMBERS CIR,MARKHAM,,
275,FLIGHT TIME LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2017-09-05,10 COPPERMILL DR,TORONTO,,
276,RAM LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2010-09-08,7355 ALDERGROVE CRT,MISSISSAUGA,,
277,FLEETWOOD LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2006-10-30,420 ORMONT DR,TORONTO,43.764874938826,-79.5453640568366
278,AIRFLEET LIMOUSINE,LIMOUSINE SERVICE COMPANY,2014-09-24,"124 MANVILLE RD, #18",TORONTO,,
279,ABLE TRANSPORT,LIMOUSINE SERVICE COMPANY,2009-10-08,5749 COOPERS AVE,MISSISSAUGA,,
280,NICE CAR,LIMOUSINE SERVICE COMPANY,2017-10-18,44 FINDLAY AVE,,,
281,LIMOGUY,LIMOUSINE SERVICE COMPANY,2016-11-04,13605 HURONTARIO ST,,,
282,YOL LIMO & TRANSPORTATION SERVICES,LIMOUSINE SERVICE COMPANY,2014-12-23,2483 COUNTRY RD 47 RAMARA,,,
283,ROYAL CANADA LIMOUSINE,LIMOUSINE SERVICE COMPANY,2017-02-09,61 CHARCOAL WAY,,,
284,AVONHILL LIMOUSINE SERVICES INC,LIMOUSINE SERVICE COMPANY,2006-03-06,75 CROCKFORD BLVD,TORONTO,,
285,BOOK A LIMOUSINE LTD,LIMOUSINE SERVICE COMPANY,2016-05-02,43 BELLWOOD DR,,,
286,FRANCESCO'S LIMOUSINE INC,LIMOUSINE SERVICE COMPANY,2006-04-25,"1 SHAW ST, #723",TORONTO,,
287,RIVERDALE LIMOUSINE GROUP,LIMOUSINE SERVICE COMPANY,2014-04-28,83 RUSSEL DR,,,
288,TORONTO LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2018-06-07,27 HIGHLAND TERR,,,
289,CANADIAN LIMOUSINE AND LIVERY SERVICES,LIMOUSINE SERVICE COMPANY,2015-06-02,4926 HOWARD AVE,,,
290,D M LIMO,LIMOUSINE SERVICE COMPANY,2012-06-05,37 OLDBOROUGH CIR,TORONTO,,
291,KING TOURS & LIMOUSINE SERVICE INC,LIMOUSINE SERVICE COMPANY,2018-09-10,"296 JARVIS ST, #7",TORONTO,,
292,CITY WIDE LIVERY,LIMOUSINE SERVICE COMPANY,2009-09-17,929 PHARMACY AVE,TORONTO,,
293,AIRPORT M&M SERVICES,LIMOUSINE SERVICE COMPANY,2006-09-20,"31 MELANIE DR, #11",,,
294,TERRY'S CAR SERVICE,LIMOUSINE SERVICE COMPANY,2006-10-26,17 EILEEN AVE,TORONTO,43.66965346875209,-79.49554870943093
295,KARIM'S AIRPORT SERVICES,LIMOUSINE SERVICE COMPANY,2006-03-02,24 MARKSHIRE RD,MARKHAM,,
296,GLOBAL ALLIANCE WORLDWIDE CHAUFFEURED SE,LIMOUSINE SERVICE COMPANY,2014-12-09,476 EVANS AVE,TORONTO,43.6135254169584,-79.5363520960038
297,TORONTO LIMOUSINE RENTAL,LIMOUSINE SERVICE COMPANY,2018-10-30,2401 ELLESMERE RD,TORONTO,,
298,GRAYSTONE LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2012-11-01,"11005 YONGE ST, #1A",RICHMOND HILL,,
299,BEST LANE,LIMOUSINE SERVICE COMPANY,2016-11-09,15 TULLIS DR,TORONTO,,
300,KEN TAXI & LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-06-05,70 EMPRINGHAM CRES,MARKHAM,,
301,BOOK A LIMOUSINE,LIMOUSINE SERVICE COMPANY,2019-09-16,43 BELLWOOD DR,,,
302,AIR BEST LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2014-02-12,11 RICHARD SERRA CRT,,,
303,SYED LIMOUSINE,LIMOUSINE SERVICE COMPANY,2019-02-13,5 AMBER CRES,TORONTO,43.71966606805335,-79.4833093818185
304,ALPHA LIVERY SERVICES,LIMOUSINE SERVICE COMPANY,2006-08-14,875 BLAIRHOLM AVE,MISSISSAUGA,,
305,A & A LIMOUSINE SERVICE COMPANY,LIMOUSINE SERVICE COMPANY,2007-02-15,"111 STRACHAN AVE, #2",TORONTO,,
306,AIR ANTARIO LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-02-28,3985 RIVER MILL WAY,MISSISSAUGA,,
307,EXCELLENCE LIMO SERVICES,LIMOUSINE SERVICE COMPANY,2018-02-22,1161 LINDSAY DR,,,
308,LIMO ONE TORONTO,LIMOUSINE SERVICE COMPANY,2008-05-27,7215 ATWOOD LANE,MISSISSAUGA,,
309,LIBERTY LIMOUSINE,LIMOUSINE SERVICE COMPANY,2011-03-14,176 PLEASANT VIEW DR,TORONTO,,
310,PRESTIGE LIMOUSINE,LIMOUSINE SERVICE COMPANY,2013-03-06,10 BERTRAM ST,TORONTO,,
311,MOSHE'S LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-04-06,222 REINER RD,TORONTO,43.7490030532285,-79.4535343362475
312,JOHNSON'S LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-04-24,"390 DAWES RD, #512",TORONTO,,
313,LUXURY RIDES LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2006-04-11,324 KING ANDREW DR,MISSISSAUGA,,
314,DIAMOND ROADWORKS,LIMOUSINE SERVICE COMPANY,2006-04-10,92 GLENWOOD CRES,TORONTO,,
315,JULIUS LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-05-23,385 DURIE ST,TORONTO,,
316,LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-05-19,92 VINE CLIFF BLVD,MARKHAM,,
317,J D LIMO & CO,LIMOUSINE SERVICE COMPANY,2006-06-01,43 JELLICOE CRES,,,
318,AIRPORT LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-07-11,849 WESTPORT CRES,MISSISSAUGA,,
319,BEKAA LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2006-07-18,"23 VALHALLA INN RD, TH49",TORONTO,,
320,LUXURY CAR SERVICE,LIMOUSINE SERVICE COMPANY,2007-04-03,40 IPSWICH CRES,TORONTO,,
321,ARIEZ SUV & LIMO SERVICES,LIMOUSINE SERVICE COMPANY,2007-05-15,559 WINDFIELDS FARM DR W,,,
322,HIRUY ALEMSEGED WOLDETEKIE,LIMOUSINE SERVICE COMPANY,2007-08-02,"96 ST PATRICK ST, #802",TORONTO,,
323,BAYSIDE LIMOUSINE,LIMOUSINE SERVICE COMPANY,2016-05-12,75 FAYWOOD DR,,,
324,LIME LIGHT LIMOS,LIMOUSINE SERVICE COMPANY,2017-06-08,3814 RIDGEPOINT WAY,MISSISSAUGA,,
325,LIMOUSINE SERVICE 2,LIMOUSINE SERVICE COMPANY,2018-05-18,92 VINE CLIFF BLVD,MARKHAM,,
326,ROYAL CANADA LIMOUSINE,LIMOUSINE SERVICE COMPANY,2019-05-27,61 CHARCOAL WAY,,,
327,AEON LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-09-14,365 POTTS TERR,MILTON,,
328,TOWNCAR LIVERY,LIMOUSINE SERVICE COMPANY,2006-08-11,626 WINONA DR,TORONTO,,
329,AMADEUS LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2011-08-15,55 EVANS AVE,TORONTO,43.620392501271986,-79.50311976576353
330,SUPER-QUICK TAXI,LIMOUSINE SERVICE COMPANY,2013-08-23,4590 BISMARK CRES,MISSISSAUGA,,
331,BLOOMINGDALE LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2005-10-04,377 BERING AVE,TORONTO,43.63688753133903,-79.53244255919999
332,CHRISTOFILAKIS  VASILIOS,LIMOUSINE SERVICE COMPANY,2006-09-06,103 YORK DOWNS DR,TORONTO,43.747241904380886,-79.43733528014988
333,AIRPORT LIMO ONE,LIMOUSINE SERVICE COMPANY,2006-09-18,29 SNARESBROOK CRES,,,
334,NETWORK EXECUTIVE LIMOUSINE,LIMOUSINE SERVICE COMPANY,2012-10-31,"8201 KEELE ST, #4",,,
335,ROSEDALE LIVERY LTD,LIMOUSINE SERVICE COMPANY,2005-10-04,"3687 NASHUA DR, #12",MISSISSAUGA,,
336,A AIR LIMOUSINES SERVICES,LIMOUSINE SERVICE COMPANY,2006-11-06,199 TOUCHSTONE DR,TORONTO,43.695749781505505,-79.50115543098241
337,PRISTINE CAR SERVICE,LIMOUSINE SERVICE COMPANY,2006-04-07,1097 MEADOW LANE,,,
338,AIRGLOBE LIMOUSINE,LIMOUSINE SERVICE COMPANY,2006-11-10,62 LUCIEN ST,MARKHAM,,
339,ELITE TOWNCAR,LIMOUSINE SERVICE COMPANY,2007-12-04,5475 OSCAR PETERSON BLVD,MISSISSAUGA,,
340,LUXURY RIDE SERVICES,LIMOUSINE SERVICE COMPANY,2019-12-10,"1265 SIXTH LINE, #214",,,
341,GRAYSTONE LIMOUSINE SERVICE LTD,LIMOUSINE SERVICE COMPANY,2018-12-21,25 CROSSOVERS ST,TORONTO,,
342,ELLY8,LIMOUSINE SERVICE COMPANY,2020-01-25,936 BLOOR ST W,TORONTO,43.66154321806932,-79.42766202111272
343,LIMO 2 GO SERVICES,LIMOUSINE SERVICE COMPANY,2008-03-11,"49 THORNCLIFFE PARK DR, #1018",TORONTO,,
344,AVONHILL LIMOUSINE SERVICES,LIMOUSINE SERVICE COMPANY,2019-09-10,75 CROCKFORD BLVD,TORONTO,,
345,AIRLIFT LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2010-01-15,"5775 ATLANTIC DR, #21",MISSISSAUGA,,
346,AVENUE ROAD LIVERY,LIMOUSINE SERVICE COMPANY,2005-11-15,3125 LEDNIER TERR,MISSISSAUGA,,
347,BENNINGTON LIMOUSINES,LIMOUSINE SERVICE COMPANY,2005-11-29,1025 STACEY CRT,MISSISSAUGA,,
348,SENZEL LIMOUSINE SERVICE INC,LIMOUSINE SERVICE COMPANY,2005-12-15,23 FIMA CRES,TORONTO,43.6058629195643,-79.5266792485339
349,L.S. LIMOUSINES,LIMOUSINE SERVICE COMPANY,2012-03-22,"7 LABATT AVE, #103",TORONTO,,
350,YORKVILLE LIMOUSINE,LIMOUSINE SERVICE COMPANY,2014-04-02,"2155 LEANNE BLVD, #109",MISSISSAUGA,,
351,TORONTO UNITED LIMO,LIMOUSINE SERVICE COMPANY,2012-05-22,63 PHILLIP AVE,TORONTO,,
352,CAREY LIMOUSINE CANADA,LIMOUSINE SERVICE COMPANY,2006-10-06,771 WARDEN AVE,TORONTO,,
353,GLOBAL ALLIANCE WORLDWIDE CHAUFFEURED SERVICES,LIMOUSINE SERVICE COMPANY,2022-04-13,476 EVANS AVE,TORONTO,43.6135254169584,-79.5363520960038
354,CULLITON'S LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-03-29,"511 MCNICOLL AVE, #201",TORONTO,,
355,GOLDEN RIM LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2006-12-21,16 ADAMS DR,TORONTO,,
356,EUROPEAN LIMO,LIMOUSINE SERVICE COMPANY,2006-04-04,22 BROADPATH RD,TORONTO,,
357,AIR ANTARIO LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2021-05-20,3985 RIVER MILL WAY,MISSISSAUGA,,
358,TOWNCAR LIVERY,LIMOUSINE SERVICE COMPANY,2021-06-08,626 WINONA DR,TORONTO,,
359,NETWORK EXECUTIVE LIMOUSINE,LIMOUSINE SERVICE COMPANY,2022-06-14,"8201 KEELE ST, #4",,,
360,ELLY8,LIMOUSINE SERVICE COMPANY,2022-12-11,"150 GRAYDON HALL DR, #2212",TORONTO,,
361,GLOBAL ALLIANCE WORLDWIDE CHAUFFEURED SERVICES,LIMOUSINE SERVICE COMPANY,2024-01-18,476 EVANS AVE,TORONTO,43.6135254169584,-79.5363520960038
362,YORKVILLE LIMOUSINE,LIMOUSINE SERVICE COMPANY,2024-02-26,"2155 LEANNE BLVD, #109",MISSISSAUGA,,
363,LIMONTARIO,LIMOUSINE SERVICE COMPANY,2024-09-12,"20 O'NEILL RD, #1116",TORONTO,,
364,LUXUREASE,LIMOUSINE SERVICE COMPANY,2024-12-21,12 LANDSEER RD,TORONTO,,
365,BLOOMINGDALE LIMOUSINE SERVICE,LIMOUSINE SERVICE COMPANY,2025-03-27,5406 BIMINI CRT,MISSISSAUGA,,
366,CANADA LIMO,LIMOUSINE SERVICE COMPANY,2025-07-09,55 VILLAGE CENTRE PL,MISSISSAUGA,,
367,,TAXICAB OPERATOR,2019-12-09,39 JAMES STOKES CRT,,,
368,,TAXICAB OPERATOR,2020-01-06,121 VANAULEY WALK,TORONTO,,
369,,TAXICAB OPERATOR,2020-02-12,7 ELROSE AVE,TORONTO,,
370,,TAXICAB OPERATOR,2019-12-17,"1266 MARTIN GROVE RD, #201",TORONTO,,
371,,TAXICAB OPERATOR,2019-12-27,30 DERWYN RD,TORONTO,,
372,,TAXICAB OPERATOR,2019-12-30,58 CLAREMONT LANE,,,
373,,TAXICAB OPERATOR,2019-12-23,105 PINE HOLLOW CRES,,,
374,,TAXICAB OPERATOR,2020-01-03,34 KELFIELD ST,TORONTO,43.6880429977091,-79.5761038269524
375,,TAXICAB OPERATOR,2020-01-15,85 MUNRO BLVD,TORONTO,,
376,,TAXICAB OPERATOR,2020-01-16,801 DANFORTH RD,TORONTO,,
377,,TAXICAB OPERATOR,2020-01-10,7 ELROSE AVE,TORONTO,,
378,,TAXICAB OPERATOR,2019-12-16,"205 COSBURN AVE, #1108",TORONTO,,
379,,TAXICAB OPERATOR,2020-01-14,29 ALGIE AVE,TORONTO,,
380,,TAXICAB OPERATOR,2020-01-03,54 LA NINA ST,,,
381,,TAXICAB OPERATOR,2020-01-23,800 DANFORTH RD,TORONTO,,
382,,TAXICAB OPERATOR,2020-01-29,350 HIGHFIELD RD,TORONTO,,
383,,TAXICAB OPERATOR,2020-01-30,117 EASTVALE DR,MARKHAM,,
384,IFTI ENTERPRISES,TAXICAB OPERATOR,2020-02-07,7 THORA AVE,TORONTO,,
385,KENNEDY AUTO REPAIR,TAXICAB OPERATOR,2019-12-12,526 KENNEDY RD,TORONTO,,
386,BHALLI MOTORS,TAXICAB OPERATOR,2020-02-11,1174 WOODBINE AVE,TORONTO,,
387,,TAXICAB OPERATOR,2020-02-13,22 ALESSIA CRT,RICHMOND HILL,,
388,,TAXICAB OPERATOR,2020-02-14,529 GLENGARRY AVE,TORONTO,43.72014841323839,-79.42936458826641
389,,TAXICAB OPERATOR,2020-02-25,260 GALBRAITH BLVD,MILTON,,
390,,TAXICAB OPERATOR,2020-02-24,379 BERING AVE,TORONTO,43.63683415813302,-79.5326887969218
391,NORTH STAR TAXI SERVICES,TAXICAB OPERATOR,2020-03-04,31 CARLAW AVE,TORONTO,,
392,,TAXICAB OPERATOR,2020-02-24,154 ARNOLD AVE,,,
393,KING FLEET SERVICES,TAXICAB OPERATOR,2019-12-17,"789 WARDEN AVE, #9",TORONTO,,
394,NORTHLAND TAXI,TAXICAB OPERATOR,2020-01-23,"2 THORNCLIFFE PARK DR, #42",TORONTO,,
395,,TAXICAB OPERATOR,2023-05-16,29 WINDSOR DR,,,
396,,TAXICAB OPERATOR,2019-12-23,1530 SANDGATE CRES,MISSISSAUGA,,
397,,TAXICAB OPERATOR,2023-02-14,142 DUNROBIN CRES,,,
398,,TAXICAB OPERATOR,2019-12-10,41 EDDYSTONE AVE,TORONTO,43.74906152165351,-79.5160664272007
399,,TAXICAB OPERATOR,2020-01-03,420 ORMONT DR,TORONTO,43.764874938826,-79.5453640568366
400,DELUXE TAXI,TAXICAB OPERATOR,2020-02-12,1 TOWNS RD,TORONTO,,
401,,TAXICAB OPERATOR,2022-01-11,800 DANFORTH RD,TORONTO,,
402,,TAXICAB OPERATOR,2024-11-07,29 WINDSOR DR,,,
403,,TAXICAB OPERATOR,2025-05-27,"1815 O'CONNOR DR, #301",TORONTO,,
404,1478040 ONTARIO LTD,TAXICAB OPERATOR,2025-07-12,7 ELROSE AVE,TORONTO,,
405,THE PROPERTY MANAGEMENT GROUP,PRIVATE PARKING ENFORCEMENT AGENCY,2002-03-07,233 EVANS AVE,TORONTO,43.6169934603081,-79.518846501338
406,TIMES PROPERTY MANAGEMENT INC,PRIVATE PARKING ENFORCEMENT AGENCY,2002-03-12,"330 HWY 7 E, PH3",RICHMOND HILL,,
407,OREX SECURITY SERVICES,PRIVATE PARKING ENFORCEMENT AGENCY,2002-01-28,"3025 KENNEDY RD, #9A",TORONTO,,
408,EPIC PARKING CONTROL SERVICES,PRIVATE PARKING ENFORCEMENT AGENCY,2002-05-10,"28 KILLALOE RD, #3",,,
409,TOP KONG LTD,PRIVATE PARKING ENFORCEMENT AGENCY,2002-03-12,"8 GLEN WATFORD DR, M6",TORONTO,,
410,TONE-GAR SECURITY SERVICES INC,PRIVATE PARKING ENFORCEMENT AGENCY,2002-04-15,"145 OTONABEE DR, A",,,
411,SUNNYBROOK & WOMEN'S COLLEGE HEALTH SCIENCES CENTRE,PRIVATE PARKING ENFORCEMENT AGENCY,2002-02-15,2075 BAYVIEW AVE,TORONTO,,
412,METROPOLITAN TORONTO CONDOMINIUM PLAN #949,PRIVATE PARKING ENFORCEMENT AGENCY,2002-03-12,77 & 99 HARBOUR SQ,TORONTO,,
413,BOMBARDIER INC,PRIVATE PARKING ENFORCEMENT AGENCY,2002-03-13,"123 GARRATT BLVD, N01-02",TORONTO,,
414,PROBE INVESTIGATION AND SECURITY SERVICES LTD,PRIVATE PARKING ENFORCEMENT AGENCY,2003-08-08,"3995 BATHURST ST, #301",TORONTO,,
415,CANSTAR SECURITY SERVICES,PRIVATE PARKING ENFORCEMENT AGENCY,2002-08-30,"109 RAILSIDE RD, #305",TORONTO,,
416,INTERTEC SECURITY LTD,PRIVATE PARKING ENFORCEMENT AGENCY,2002-04-10,"939 EGLINTON AVE E, #119",TORONTO,,
417,FALCON MANAGEMENT & SERVICES CO,PRIVATE PARKING ENFORCEMENT AGENCY,2002-04-16,"3950 14TH AVE, #403",MARKHAM,,
418,RENTOKIL INITIAL CANADA LTD,PRIVATE PARKING ENFORCEMENT AGENCY,2002-08-01,"3650 VICTORIA PARK AVE, #203-205",TORONTO,,
419,TNS SECURITY CANADA,PRIVATE PARKING ENFORCEMENT AGENCY,2002-06-14,"2370 MIDLAND AVE, BLDG A",TORONTO,,
420,TIMOTHY EATON MEMORIAL CHURCH,PRIVATE PARKING ENFORCEMENT AGENCY,2002-05-16,230 ST CLAIR AVE W,TORONTO,43.68582092013915,-79.4055451343162
421,YORK CONDOMINIUM CORPORATION 324,PRIVATE PARKING ENFORCEMENT AGENCY,2002-06-17,45 SILVER SPRINGS BLVD,TORONTO,,
422,WOODBINE ENTERTAINMENT GROUP,PRIVATE PARKING ENFORCEMENT AGENCY,2002-06-05,555 REXDALE BLVD,TORONTO,43.72001963029571,-79.61445669794402
423,THE YORK CLUB,PRIVATE PARKING ENFORCEMENT AGENCY,2003-05-05,135 ST GEORGE ST,TORONTO,,
424,CERTIFIED PARKING INC,PRIVATE PARKING ENFORCEMENT AGENCY,2003-03-12,142 OAKDALE RD,TORONTO,,
425,PRIVATE PARKING CONTROL,PRIVATE PARKING ENFORCEMENT AGENCY,2003-03-06,22460 WOODBINE AVE,,,
426,R G ATLANTIC GENERAL CONTRACTORS,PRIVATE PARKING ENFORCEMENT AGENCY,2003-03-14,4576 YONGE ST,TORONTO,,
427,VIRTUAL PARK,PRIVATE PARKING ENFORCEMENT AGENCY,2003-05-07,"10909 YONGE ST, #109",RICHMOND HILL,,
428,VISION GUARD CONCIERGE INC,PRIVATE PARKING ENFORCEMENT AGENCY,2003-10-28,"1450 O'CONNOR DR, #217",TORONTO,,
429,RAVEN CANADA,PRIVATE PARKING ENFORCEMENT AGENCY,2004-01-08,46 MORLEY CRES,,,
430,THE TORONTO LAWN TENNIS CLUB,PRIVATE PARKING ENFORCEMENT AGENCY,2004-05-26,44 PRICE ST,TORONTO,,
431,INNERACTIVE SECURITY SERVICES INC,PRIVATE PARKING ENFORCEMENT AGENCY,2004-05-31,"127 MANVILLE RD, #205",TORONTO,,
432,APSI SECURITY & INVESTIGATIONS,PRIVATE PARKING ENFORCEMENT AGENCY,2004-06-15,"53 ST REGIS CRES S, #209",TORONTO,,
433,,PRIVATE PARKING ENFORCEMENT AGENCY,2004-05-21,209 TORYORK DR,TORONTO,43.760888747966824,-79.56016800878619
434,TURNING POINT YOUTH SERVICES,PRIVATE PARKING ENFORCEMENT AGENCY,2002-01-25,95 WELLESLEY ST E,TORONTO,,
435,ST PAUL'S BASILICA,PRIVATE PARKING ENFORCEMENT AGENCY,2002-10-25,83 POWER ST,TORONTO,,
436,PARKCHEK,PRIVATE PARKING ENFORCEMENT AGENCY,2004-03-04,5790 RIVERSIDE PL,MISSISSAUGA,,
437,ONTARIO PARKING CONTROL BUREAU CORP,PRIVATE PARKING ENFORCEMENT AGENCY,2002-04-08,14589-5 SIDE RD RR2,,,
438,TIFFANY PLACE,PRIVATE PARKING ENFORCEMENT AGENCY,2002-04-10,11 WINCOTT DR,TORONTO,,
439,BROSKO PROPERTY MANAGEMENT,PRIVATE PARKING ENFORCEMENT AGENCY,2004-04-19,"287 EGLINTON AVE E, FL2",TORONTO,,
